,brand,model,SIM,display_type,OS,CPU,Chipset,GPU,memory_card,NFC,USB,approx_price_EUR,GPRS,EDGE,status,display_resolution,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,radio,sensors,battery,colors
2100,HTC,Lead,Mini-SIM,Capacitive touchscreen  16M colors,Android 2.3 (Gingerbread),Dual-core 1.2 GHz,Broadcom BCM4329,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,Yes,No,No,No,No,Yes,1,2000.0,nan
2101,HTC,Titan,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Microsoft Windows Phone 7.5 Mango,1.5 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,No,Yes,microUSB 2.0,140.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0,nan
2102,HTC,Radar,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Microsoft Windows Phone 7.5 Mango,1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,No,Yes,microUSB 2.0,140.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0,4 - Black
2103,HTC,Panache,Mini-SIM,TFT capacitive touchscreen  16M colors,Android 2.3 (Gingerbread),1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0,200.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0, White
2104,HTC,Status,Mini-SIM,TFT touchscreen   256K colors,Android 2.3 (Gingerbread),800 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0, Green
2105,HTC,Glacier,Mini-SIM,TFT capacitive touchscreen  16M colors,Android 2.2 (Froyo),1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0,70.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0, Red
2106,HTC,Trophy,Mini-SIM,TFT capacitive touchscreen  16M colors,Microsoft Windows Phone 7,1.0 GHz Scorpion,Qualcomm QSD8650 Snapdragon S1,Adreno 200,No,Yes,microUSB 2.0,90.0,Yes,No,Discontinued,nan,L1GB,nan,nan,No,No,No,No,No,No,Yes,1,2000.0,Black
2107,HTC,DROID Incredible 2,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.2 (Froyo)| upgradable to 4.0 (Ice Cream Sandwich),1.0 GHz Scorpion,Qualcomm MSM8655 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  16 GB included,Yes,microUSB 2.0,100.0,Class 10,No,Cancelled,nan,L1GB,nan,VGA,No,Yes,No,No,No,No,No,1,2000.0,Silver
2108,HTC,Sensation 4G,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.3 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0 (MHL TV-out),210.0,Class 10,No,Cancelled,nan,L1GB,nan,VGA,No,Yes,No,No,No,No,No,1,2000.0, Black
2109,HTC,EVO 3D,Mini-SIM,3D LCD capacitive touchscreen  16M colors,Android 2.3 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0 (MHL TV-out),150.0,Class 10,No,Cancelled,nan,L1GB,nan,VGA,No,No,No,No,No,No,No,1,2000.0,Silver
2110,HTC,Sensation,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.3.4 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0 (MHL TV-out),120.0,Class 8,No,Cancelled,nan,L1GB,nan,1.3 MP,No,No,No,No,No,No,No,1,2000.0,nan
2111,HTC,EVO 3D CDMA,Mini-SIM,3D S-LCD capacitive touchscreen  16M colors,Android 2.3 (Gingerbread),Dual-core 1.2 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0 (MHL TV-out),220.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,Yes,No,No,No,No,Yes,1,2000.0,Black
2112,HTC,HD7S,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Microsoft Windows Phone 7,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Adreno 200,No,Yes,microUSB 2.0,120.0,Yes,No,Cancelled,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0,Black
2113,HTC,Prime,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Microsoft Windows Phone 7,Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,microUSB 2.0,70.0,Class 10,No,Discontinued,nan,L1GB,nan,CIF,No,No,No,No,No,No,No,1,2000.0,Silver
2114,HTC,Merge,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.2 (Froyo),800 MHz,Qualcomm MSM7630,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,160.0,No,No,Discontinued,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0,Silver
2115,HTC,Incredible S,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.2 (Froyo)| 2.3 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0,190.0,Yes,No,Discontinued,nan,L1GB,nan,nan,No,Yes,No,No,No,No,No,1,2000.0,Silver
2116,HTC,Desire S,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.3 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,100.0,Yes,No,Discontinued,nan,L1GB,nan,nan,No,Yes,No,No,No,No,No,1,2000.0, Black
2117,HTC,Wildfire S,Mini-SIM,TFT capacitive touchscreen   256K colors,Android 2.3 (Gingerbread)| upgradable to 2.3.5 (Gingerbread),600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot)  2 GB included,Yes,microUSB 2.0,100.0,Yes,No,Discontinued,nan,L1GB,nan,VGA,No,No,No,No,No,No,No,1,2000.0,Silver
2118,HTC,Salsa,Mini-SIM,TFT capacitive touchscreen  16M colors,Android 2.3 (Gingerbread),800 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,130.0,Yes,No,Discontinued,nan,L1GB,nan,nan,No,No,No,No,No,No,No,1,2000.0,Silver-Blue
2119,HTC,ChaCha,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 2.3 (Gingerbread),800 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot)  2 GB included,Yes,microUSB 2.0,70.0,Class 10,No,Discontinued,nan,L1GB,nan,VGA,No,No,No,No,No,No,No,1,2000.0,Blue
2120,HTC,Flyer,Mini-SIM,LCD capacitive touchscreen  16M colors,Android 2.3.3 (Gingerbread)| upgradable to 3.2 (Honeycomb),1.5 GHz Scorpion,Qualcomm MSM8255T Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,300.0,Class 10,No,Discontinued,nan,L1GB,nan,CIF,No,No,No,No,No,No,No,1,2000.0,Silver
2121,HTC,Flyer Wi-Fi,No,LCD capacitive touchscreen  16M colors,Android 2.3.3 (Gingerbread)| upgradable to 3.2 (Honeycomb),1.5 GHz Scropion,Qualcomm MSM8255T Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,110.0,Class 10,No,Discontinued,nan,L1GB,nan,CIF,No,No,No,No,No,No,No,1,2000.0,Orange
2122,HTC,EVO View 4G,Mini-SIM,LCD capacitive touchscreen  16M colors,Android 2.4 (Gingerbread),1.5 GHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,220.0,Class 10,No,Discontinued,nan,L1GB,nan,CIF,No,No,No,No,No,No,No,1,2000.0, Silver
2123,HTC,Inspire 4G,Mini-SIM,S-LCD capacitive touchscreen  16M colors,Android 2.2 (Froyo)| upgradable to 2.3 (Gingerbread),1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0,120.0,Yes,No,Discontinued,nan,L1GB,nan,VGA,No,No,No,No,No,No,No,1,2000.0,Silver
2124,HTC,Freestyle,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 4.4.2 (KitKat),528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,miniUSB 2.0,70.0,Yes,No,Discontinued,nan,L1GB,nan,VGA,No,No,No,No,No,No,No,1,2000.0,Silver
2125,HTC,ThunderBolt 4G,Mini-SIM,TFT capacitive touchscreen  16M colors,Android 2.2 (Froyo)| upgradable to 4.0 (Ice Cream Sandwich),1GHz Scorpion,Qualcomm MSM8655 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  32 GB included,Yes,microUSB 2.0,230.0,Yes,No,Discontinued,nan,L1GB,nan,CIF,No,No,No,No,No,No,No,1,2000.0,Silver
2126,HTC,EVO Shift 4G,Mini-SIM,TFT capacitive touchscreen  65K colors,Android 2.2 (Froyo)| upgradable to 2.3 (Gingerbread),800 MHz Scorpion,Qualcomm MSM7630 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot)  2 GB included,Yes,microUSB 2.0,120.0,Yes,No,Discontinued,nan,L1GB,nan,CIF,No,No,No,No,No,No,No,1,2000.0, White
